sample_1,id,,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,label
3,468,60,19,133,46,180,-1.64,8.17,4.66,0.12,-0.11,-0.00,1
3,469,41,14,137,1,180,-1.65,8.15,4.66,0.14,-0.10,0.00,1
3,470,46,16,137,6,180,-1.66,8.09,4.64,0.13,-0.09,-0.00,1
3,471,48,13,126,0,180,-1.67,8.09,4.65,0.11,-0.08,-0.00,1
3,472,60,14,112,0,180,-1.67,8.10,4.66,0.10,-0.08,-0.00,1
3,473,51,15,125,43,180,-1.68,8.08,4.66,0.10,-0.07,-0.00,1
3,474,46,18,121,24,180,-1.69,8.06,4.64,0.10,-0.07,0.00,1
3,475,55,12,116,21,180,-1.70,8.06,4.62,0.09,-0.06,0.00,1
3,476,50,16,122,63,180,-1.69,8.05,4.65,0.08,-0.05,0.00,1
3,477,39,15,119,24,180,-1.70,8.05,4.68,0.07,-0.04,0.00,1
3,478,61,14,131,31,180,-1.70,8.04,4.68,0.06,-0.05,0.00,1
3,479,41,20,122,18,180,-1.71,8.03,4.64,0.07,-0.04,0.00,1
3,480,58,16,117,72,180,-1.71,8.04,4.62,0.08,-0.04,0.01,1
3,481,46,15,133,9,180,-1.70,8.04,4.65,0.08,-0.03,0.01,1
3,482,46,22,122,15,180,-1.70,8.01,4.66,0.08,-0.03,0.01,1
3,483,51,18,130,0,180,-1.71,8.01,4.64,0.07,-0.03,0.01,1
3,484,52,17,119,13,180,-1.71,8.02,4.62,0.07,-0.03,0.01,1
3,485,52,14,129,0,180,-1.71,8.01,4.62,0.07,-0.03,0.01,1
3,486,60,12,125,24,180,-1.71,8.00,4.62,0.07,-0.03,0.01,1
3,487,45,6,112,34,180,-1.70,8.01,4.60,0.05,-0.04,0.01,1
3,488,52,10,130,0,180,-1.71,8.02,4.59,0.04,-0.04,0.00,1
3,489,44,18,120,0,180,-1.71,8.04,4.59,0.04,-0.04,0.00,1
3,490,51,23,119,0,180,-1.72,8.05,4.60,0.03,-0.03,0.00,1
3,491,41,18,128,0,180,-1.73,8.05,4.61,0.04,-0.04,0.00,1
3,492,48,19,135,7,180,-1.73,8.07,4.62,0.04,-0.04,0.00,1
3,493,49,11,113,34,180,-1.73,8.05,4.62,0.05,-0.04,0.00,1
3,494,43,14,134,0,180,-1.72,8.02,4.62,0.05,-0.04,0.00,1
3,495,45,18,132,24,180,-1.72,8.02,4.63,0.04,-0.04,0.00,1
3,496,47,12,127,0,180,-1.73,8.03,4.64,0.04,-0.05,0.00,1
3,497,52,17,129,0,180,-1.75,8.03,4.65,0.05,-0.05,0.00,1
3,498,42,15,120,0,180,-1.76,8.04,4.65,0.06,-0.04,0.01,1
3,499,47,11,134,24,180,-1.76,8.03,4.67,0.07,-0.04,0.01,1
3,500,51,15,131,30,180,-1.74,7.97,4.66,0.08,-0.04,0.01,1
3,501,38,10,127,24,180,-1.73,7.95,4.64,0.05,-0.05,0.01,1
